Wavelength;Healthy_Maize;Stressed_Maize;Healthy_Sugar_bean;Stressed_Sugar_bean;Healthy_cabbage;Stressed_Cabbage_S1
1432;0,069352712;0,082498654;0,069646995;0,086655628;0,004127859;0,006451252
1433;0,068962017;0,082033902;0,069391579;0,086337836;0,00407623;0,006370564
1434;0,068740032;0,081769839;0,069163335;0,086053853;0,004015574;0,006275767
1435;0,068393735;0,0813579;0,068935091;0,085769869;0,003964487;0,006195925
1436;0,068091834;0,080998774;0,068614463;0,085370939;0,003943561;0,006163221
1437;0,067721118;0,080557788;0,068321006;0,085005817;0,003980352;0,006220721
1438;0,067428098;0,080209225;0,068109066;0,084742118;0,004075602;0,006369583
1439;0,06707736;0,079792005;0,067933354;0,084523495;0,004250826;0,006643432
1440;0,066793219;0,079454004;0,067748585;0,084293604;0,004506898;0,007043636
1441;0,06662007;0,079248034;0,067609103;0,084120058;0,004833639;0,007554285
1442;0,066602311;0,079226909;0,067404408;0,083865374;0,005227387;0,008169657
1443;0,066582333;0,079203144;0,06717073;0,083574629;0,005687541;0,008888811
1444;0,066662248;0,079298206;0,067091025;0,08347546;0,006208118;0,009702399
1445;0,066662248;0,079298206;0,066953354;0,083304168;0,00679313;0,010616689
1446;0,066662248;0,079298206;0,066969658;0,083324453;0,0074511;0,011645003
1447;0,066662248;0,079298206;0,06712182;0,083513775;0,008185444;0,012792676
1448;0,066662248;0,079298206;0,067391728;0,083849597;0,008986435;0,014044511
1449;0,066662248;0,079298206;0,067696053;0,084228242;0,009903604;0,015477914
1450;0,066662248;0,079298206;0,067998567;0,084604634;0,010914955;0,017058511
1451;0,066582333;0,079203144;0,068310138;0,084992294;0,012038138;0,018813885
1452;0,066602311;0,079226909;0,068576422;0,085323608;0,013245718;0,020701159
1453;0,066699985;0,079343097;0,068677864;0,085449824;0,014521122;0,022694434
1454;0,066853155;0,079525301;0,06887169;0,085690984;0,015801638;0,024695697
1455;0,067039623;0,079747114;0,069038344;0,085898338;0,017034653;0,026622723
1456;0,06723719;0,07998213;0,069288326;0,086209367;0,018147382;0,028361759
1457;0,067423658;0,080203944;0,06945498;0,086416721;0,019062465;0,029791902
1458;0,067496913;0,080291084;0,069648806;0,086657882;0,019708385;0,030801383
1459;0,067614565;0,080431038;0,069750248;0,086784097;0,020069024;0,031365009
1460;0,067652303;0,080475929;0,070016532;0,087115411;0,020098368;0,031410869
1461;0,067745537;0,080586835;0,070262891;0,087421933;0,019821049;0,030977461
1462;0,067949764;0,080829774;0,070516495;0,087737471;0,019244066;0,030075718
1463;0,068320479;0,081270759;0,070851615;0,088154431;0,018437724;0,028815522
1464;0,068711174;0,081735511;0,071277308;0,088684083;0,017457929;0,027284242
1465;0,06923506;0,0823587;0,071737419;0,089256559;0,016419902;0,025661955
1466;0,069723428;0,082939639;0,07222289;0,089860588;0,015433787;0,024120799
1467;0,070187377;0,083491532;0,07270655;0,090462363;0,014588085;0,022799088
1468;0,070615809;0,084001174;0,073307954;0,091210638;0,01398692;0,021859553
1469;0,071177433;0,084669254;0,073851392;0,09188679;0,013664982;0,021356409
1470;0,071759035;0,0853611;0,074650246;0,092880733;0,013673411;0,021369583
1471;0,072507126;0,086250993;0,075411059;0,093827346;0,013973649;0,021838812
1472;0,073286295;0,087177855;0,076151946;0,094749166;0,014529001;0,022706747
1473;0,074220854;0,088289562;0,077037749;0,095851294;0,015273179;0,023869791
1474;0,075153193;0,089398627;0,077903627;0,096928629;0,016114944;0,025185349
1475;0,076185426;0,090626522;0,078731464;0,097958634;0,017015616;0,02659297
1476;0,077137744;0,091759353;0,079649874;0,09910133;0,017895731;0,027968464
1477;0,078090061;0,092892185;0,080557415;0,100230504;0,018744461;0,029294908
1478;0,079042379;0,094025016;0,081564587;0,101483639;0,019576507;0,030595276
1479;0,079994697;0,095157848;0,082617045;0,10279312;0,02056652;0,032142525
1480;0,0808671;0,096195616;0,083760076;0,104215293;0,021566142;0,033704791
1481;0,081839397;0,097352214;0,084874123;0,105601404;0,022564244;0,035264681
1482;0,082889388;0,098601233;0,085886729;0,1068613;0,023450113;0,036649167
1483;0,083994876;0,099916268;0,087037006;0,108292489;0,024250531;0,037900106
1484;0,085053747;0,10117585;0,08812207;0,109642539;0,024854046;0,038843314
1485;0,08622361;0,102567464;0,089150979;0,110922719;0,025330255;0,039587559
1486;0,08746007;0,104038296;0,090344731;0,112408;0,025592534;0,039997465
1487;0,088718727;0,105535535;0,09154754;0,113904549;0,025741853;0,040230829
1488;0,089955187;0,107006368;0,092768464;0,115423637;0,025920477;0,040509992
1489;0,091045136;0,108302918;0,094016559;0,116976533;0,026216531;0,040972682
1490;0,092123985;0,109586266;0,095136041;0,118369406;0,026510488;0,041432094
1491;0,093327147;0,111017489;0,096282695;0,119796086;0,026851894;0,041965663
1492;0,094450393;0,112353649;0,097447464;0,121245305;0,027099558;0,042352727
1493;0,095629136;0,113755825;0,098686502;0,122786932;0,027394672;0,042813948
1494;0,09679678;0,115144798;0,099778812;0,124145997;0,027596044;0,043128663
1495;0,098088736;0,116681647;0,100945392;0,12559747;0,027844865;0,043517536
1496;0,099300777;0,118123432;0,102130086;0,127071481;0,027999945;0,043759903
1497;0,100568314;0,119631234;0,103341953;0,128579299;0,028202474;0,044076427
1498;0,101744837;0,121030769;0,104425206;0,129927096;0,028416576;0,044411038
1499;0,102943559;0,122456711;0,105600843;0,131389838;0,028606375;0,044707666
1500;0,104277692;0,124043731;0,106647866;0,132692557;0,028913062;0,045186974
1501;0,10552081;0,125522486;0,107722062;0,134029084;0,029195445;0,045628299
1502;0,106786128;0,127027646;0,108979215;0,135593249;0,029447739;0,046022597
1503;0,10980676;0,130620845;0,110198327;0,137110083;0,029757898;0,046507331
1504;0,110624173;0,1315932;0,111435554;0,138649455;0,030066899;0,046990257
1505;0,109864168;0,130689135;0,112681838;0,140200097;0,030492789;0,047655862
1506;0,108039376;0,12851845;0,113928122;0,141750739;0,03087123;0,048247309
1507;0,105825879;0,125885381;0,115165349;0,143290111;0,031320266;0,048949088
1508;0,103592723;0,123228926;0,116384461;0,144806945;0,03167556;0,049504362
1509;0,101892187;0,12120605;0,117576402;0,146289972;0,032013494;0,050032505
1510;0,101026512;0,120176284;0,118732113;0,147727921;0,032410451;0,050652892
1511;0,101309612;0,120513047;0,119842537;0,149109525;0,032702093;0,051108687
1512;0,103261074;0,122834411;0,121063461;0,150628613;0,032964802;0,051519264
1513;0,107121242;0,127426283;0,122173886;0,152010217;0,033233298;0,051938884
1514;0,109087518;0,129765269;0,123394809;0,153529305;0,033583963;0,052486923
1515;0,111048672;0,132098164;0,124505234;0,154910908;0,033957774;0,053071136
1516;0,113017728;0,134440458;0,125726158;0,156429996;0,034295708;0,053599279
1517;0,115051901;0,136860213;0,126836582;0,1578116;0,034715812;0,05425584
1518;0,117154502;0,139361366;0,128057506;0,159330688;0,035053746;0,054783983
1519;0,119289321;0,141900844;0,129167931;0,160712292;0,035385894;0,055303083
1520;0,121450499;0,144471678;0,130388855;0,16223138;0,035788637;0,055932513
1521;0,12356269;0,146984238;0,131499279;0,163612983;0,036097639;0,056415439
1522;0,125610509;0,149420226;0,132720203;0,165132071;0,036389281;0,056871233
1523;0,127550423;0,151727854;0,13389584;0,166594813;0,036698283;0,057354159
1524;0,129368534;0,153890592;0,135035248;0,168012478;0,037059363;0,057918476
1525;0,131078913;0,155925176;0,136147484;0,169396336;0,037401927;0,058453854
1526;0,132681855;0,157831959;0,137241606;0,170757655;0,037832446;0,059126693
1527;0,134234358;0,159678742;0,13832667;0,172107705;0,038280325;0,059826664
1528;0,135754444;0,161486963;0,139411734;0,173457755;0,038674967;0,060443433
1529;0,137267245;0,163286519;0,140505856;0,174819074;0,039122846;0,061143404
1530;0,138782852;0,165089412;0,141683304;0,17628407;0,039511702;0,06175113
1531;0,140288627;0,16688061;0,142741197;0,177600312;0,039906344;0,0623679
1532;0,141781172;0,16865607;0,143918646;0,179065308;0,040266268;0,062930408
1533;0,143239945;0,170391356;0,14507798;0,180507766;0,040614618;0,063474829
1534;0,144663996;0,172085338;0,146081528;0,181756393;0,040974541;0,064037338
1535;0,146047312;0,173730865;0,147168404;0,183108697;0,041410847;0,064719221
1536;0,14739112;0,175329394;0,148135723;0,184312247;0,041811276;0,065345034
1537;0,148718368;0,176908224;0,149222599;0,185664551;0,042240638;0,066016065
1538;0,15003841;0,178478483;0,15029136;0,186994316;0,042658426;0,066669009
1539;0,151354264;0,180043759;0,151434391;0,188416489;0,043087788;0,06734004
1540;0,152681193;0,18162221;0,152532135;0,189782316;0,043446554;0,06790074
1541;0,154012281;0,183205608;0,153465037;0,190943043;0,043934939;0,068664015
1542;0,15535058;0,184797585;0,154490323;0,192218716;0,044335368;0,069289829
1543;0,156689636;0,186390462;0,155488437;0,193460582;0,044712651;0,069879468
1544;0,158023353;0,187976988;0,156405036;0,194601025;0,045089933;0,070469107
1545;0,159332837;0,189534687;0,157285405;0,195696391;0,045490362;0,07109492
1546;0,160582186;0,191020852;0,158174832;0,196803026;0,045873432;0,071693603
1547;0,161761621;0,192423852;0,159183815;0,198058415;0,046303951;0,072366442
1548;0,162845598;0,193713298;0,160210912;0,199336342;0,046669661;0,072937994
1549;0,163825856;0,194879367;0,161219895;0,200591731;0,047035371;0,073509546
1550;0,164722078;0,195945468;0,162174534;0,201779504;0,047424227;0,074117273
1551;0,165537511;0,196915468;0,1630386;0,202854586;0,047859375;0,074797347
1552;0,166314934;0,197840254;0,163875495;0,20389586;0,04830031;0,075486465
1553;0,167060399;0,198727023;0,164748618;0,204982211;0,048706525;0,076121322
1554;0,167792235;0,19959758;0,165621742;0,206068561;0,049101168;0,076738092
1555;0,168496234;0,200435024;0,166458636;0,207109835;0,049507384;0,077372948
1556;0,169164282;0,201229701;0,167387915;0,208266055;0,049989982;0,07812718
1557;0,16976613;0,201945631;0,168326251;0,209433544;0,050373051;0,078725863
1558;0,170294865;0,202574588;0,169255529;0,210589764;0,050721401;0,079270284
1559;0,170724676;0,203085871;0,170157636;0,211712176;0,051058178;0,079796618
1560;0,171026628;0,203445059;0,171014457;0,212778242;0,051406528;0,08034104
1561;0,171173967;0,203620326;0,171807876;0,213765424;0,051831261;0,081004836
1562;0,171093839;0,20352501;0,17251978;0,214651183;0,05226178;0,081677676
1563;0,170764982;0,203133816;0,173296896;0,21561808;0,05262749;0,082249228
1564;0,170117689;0,202363829;0,174074012;0,216584977;0,053034863;0,082885893
1565;0,169177337;0,201245231;0,174851128;0,217551874;0,053413303;0,083477341
1566;0,167943849;0,199777933;0,175628244;0,218518772;0,05379753;0,084077832
1567;0,166496485;0,198056219;0,17640536;0,219485669;0,054116947;0,084577036
1568;0,164932889;0,196196239;0,177182476;0,220452566;0,054436365;0,08507624
1569;0,163359556;0,194324678;0,177959592;0,221419463;0,054778928;0,085611617
1570;0,161880765;0,19256558;0,178736708;0,22238636;0,055167784;0,086219344
1571;0,160603094;0,191045724;0,179513825;0,223353258;0,055667742;0,087000706
1572;0,159616851;0,189872536;0,180290941;0,224320155;0,05610289;0,08768078
1573;0,159005266;0,189145023;0,181133269;0,22536819;0,056538038;0,088360855
1574;0,158826146;0,188931951;0,181894082;0,226314803;0,056996333;0,089077104
1575;0,159113386;0,189273638;0,182591494;0,227182531;0,057395605;0,089701108
1576;0,159858853;0,19016041;0,18324362;0,227993914;0,05778909;0,090316069
1577;0,161022982;0,191545202;0,183868573;0,228771488;0,058188362;0,090940074
1578;0,162543484;0,193353918;0,184484469;0,229537794;0,058646656;0,091656323
1579;0,164338693;0,195489412;0,185109423;0,230315368;0,059081805;0,092336397
1580;0,166273169;0,197790572;0,185826761;0,231207889;0,059558616;0,093081585
1581;0,16824435;0,200135395;0,18650787;0,232055333;0,060006495;0,093781555
1582;0,170164504;0,202419517;0,187188979;0,232902776;0,060396508;0,09439109
1583;0,171923096;0,204511454;0,187906316;0,233795297;0,06065806;0,094799859
1584;0,173512254;0,206401839;0,188596483;0,23465401;0,060961275;0,09527374
1585;0,174865118;0,208011142;0,189196076;0,235400031;0,061235558;0,095702404
1586;0,176024079;0,209389786;0,189741325;0,236078436;0,061515626;0,096140112
1587;0,176987266;0,210535547;0,19026846;0,236734304;0,061877864;0,096706238
1588;0,177806346;0,211509885;0,190878921;0,237493848;0,062263248;0,097308538
1589;0,178502471;0,212337963;0,191462211;0,238219584;0,062612756;0,097854768
1590;0,179071521;0,213014877;0,192072673;0,238979128;0,063044432;0,098529416
1591;0,179498898;0,213523264;0,192665021;0,239716134;0,06339394;0,099075646
1592;0,179749884;0,213821824;0,193193967;0,240374255;0,063779324;0,099677946
1593;0,179750901;0,213823035;0,193713856;0,241021107;0,064036246;0,10007948
1594;0,179502591;0,213527657;0,194344244;0,241805443;0,064346405;0,100564214
1595;0,17892701;0,212842973;0,194827903;0,242407218;0,064650778;0,101039904
1596;0,178079175;0,211834429;0,195284391;0,242975186;0,064932004;0,10147942
1597;0,176977253;0,210523636;0,195833263;0,243658099;0,065236376;0,101955111
1598;0,175707981;0,20901377;0,196382135;0,244341013;0,065546535;0,102439845
1599;0,17439981;0,207457633;0,196838623;0,24490898;0,065845121;0,102906492
1600;0,173147269;0,205967671;0,197387495;0,245591894;0,066178426;0,1034274
1601;0,172066465;0,204681998;0,197936368;0,246274807;0,066529091;0,103975439
1602;0,171235084;0,203693027;0,198458068;0,246923913;0,066879756;0,104523477
1603;0,170672949;0,203024338;0,198925425;0,247505404;0,067171398;0,104979272
1604;0,170417521;0,202720494;0,199476108;0,248190571;0,067480399;0,105462197
1605;0,17043105;0,202736588;0,199871006;0,248681908;0,067883143;0,106091628
1606;0,170720581;0,203080999;0,20024779;0,249150707;0,068215291;0,106610728
1607;0,171240615;0,203699607;0,20074413;0,249768259;0,068553225;0,107138871
1608;0,171975885;0,204574249;0,201120913;0,250237057;0,068973329;0,107795432
1609;0,172913903;0,20569007;0,201581024;0,250809533;0,069311263;0,108323575
1610;0,174008718;0,206992409;0,202115405;0,251474415;0,069685074;0,108907788
1611;0,175257746;0,208478193;0,202503057;0,251956737;0,070035739;0,109455827
1612;0,176603958;0,210079582;0,202899767;0,252450328;0,070345898;0,109940561
1613;0,178003318;0,211744194;0,203296476;0,252943919;0,070598191;0,110334859
1614;0,179403675;0,213409991;0,203684129;0,25342624;0,070880574;0,110776184
1615;0,180766333;0,215030944;0,204053666;0,253886024;0,071145598;0,111190378
1616;0,182044862;0,21655182;0,204461245;0,254393138;0,071387476;0,111568399
1617;0,183217174;0,217946346;0,204850709;0,254877713;0,071600421;0,111901201
1618;0,184251085;0,219176237;0,205231115;0,25535102;0,071883962;0,112344335
1619;0,185179586;0,220280738;0,205611522;0,255824326;0,072096907;0,112677137
1620;0,185985656;0,2212396;0,206000985;0,256308901;0,072338784;0,113055157
1621;0,186710991;0,222102423;0,206243721;0,256610916;0,072603808;0,113469352
1622;0,187341438;0,222852372;0,206560726;0,257005338;0,072886192;0,113910677
1623;0,1878891;0,223503844;0,206895846;0,257422298;0,073180148;0,114370089
1624;0,188335428;0,224034776;0,207258138;0,257873066;0,073479892;0,114838544
1625;0,18863456;0,224390609;0,207721872;0,258450049;0,073779635;0,115307
1626;0,188768249;0,224549638;0,208084164;0,258900817;0,074115254;0,115831525
1627;0,18870101;0,224469654;0,208419284;0,259317777;0,074345559;0,116191458
1628;0,188424208;0,224140383;0,208736289;0,259712199;0,07461174;0,116607462
1629;0,187937473;0,223561387;0,209044237;0,260095352;0,074814269;0,116923986
1630;0,187258798;0,222754068;0,209417398;0,260559643;0,074958933;0,117150074
1631;0,186371642;0,221698749;0,209652888;0,260852642;0,07511517;0,11739425
1632;0,18530347;0,220428104;0,209989819;0,261271856;0,075288766;0,117665556
1633;0,184086731;0,21898073;0,210290521;0,261645994;0,075485509;0,117973037
1634;0,182765085;0,217408563;0,210582166;0,262008862;0,075711184;0,118325735
1635;0,181372689;0,215752236;0,210891926;0,262394269;0,075971579;0,118732694
1636;0,179978625;0,214093924;0,211147342;0,26271206;0,076272479;0,119202959
1637;0,178627402;0,212486574;0,211375586;0,262996044;0,07655602;0,119646092
1638;0,177363537;0,21098314;0,21160383;0,263280028;0,076827988;0,120071139
1639;0,176243846;0,20965121;0,211924458;0,263678957;0,077052506;0,120422029
1640;0,175296166;0,208523896;0,212152702;0,263962941;0,077265451;0,120754831
1641;0,174499866;0,207576656;0,212380946;0,264246925;0,077502699;0,121125616
1642;0,173867806;0,206824787;0,212701574;0,264645854;0,077728375;0,121478315
1643;0,173375758;0,206239471;0,21299503;0,265010976;0,077948263;0,121821969
1644;0,173004404;0,205797726;0,213141759;0,265193537;0,078209815;0,122230737
1645;0,172716032;0,205454693;0,213398986;0,265513583;0,078383412;0,122502044
1646;0,172490298;0,20518617;0,213647156;0,265822359;0,078621817;0,122874638
1647;0,172271544;0,204925951;0,213831925;0,26605225;0,078795414;0,123145944
1648;0,172035361;0,204644999;0,214063792;0,266340742;0,078951651;0,12339012
1649;0,171821392;0,204390471;0,214241315;0,266561618;0,079137977;0,123681322
1650;0,171608398;0,204137104;0,214328265;0,266669802;0,079330091;0,123981568
1651;0,171445429;0,203943244;0,214388043;0,266744179;0,07954535;0,124317987
1652;0,171317731;0,203791341;0,21448405;0,266863633;0,079737464;0,124618233
1653;0,171251125;0,203712109;0,214580058;0,266983086;0,079965454;0,124974549
1654;0,171213181;0,203666973;0,214639836;0,267057463;0,080152938;0,12526756
1655;0,17115715;0,203600321;0,214791998;0,267246785;0,080265197;0,125443004
1656;0,171049689;0,203472491;0,214953218;0,267447377;0,080372827;0,125611214
1657;0,170768864;0,203138434;0,215105381;0,2676367;0,080411018;0,125670902
1658;0,170291652;0,202570766;0,215230372;0,267792215;0,080420276;0,125685371
1659;0,169564657;0,201705968;0,215310076;0,267891383;0,080441108;0,125717928
1660;0,168597555;0,200555549;0,215326379;0,267911668;0,080408703;0,125667284
1661;0,167422353;0,199157586;0,215261166;0,26783053;0,080498973;0,125808364
1662;0,166083677;0,197565162;0,215261166;0,26783053;0,080647109;0,126039878
1663;0,164735582;0,195961532;0,215261166;0,26783053;0,080829964;0,126325654
1664;0,16344227;0,194423071;0,215261166;0,26783053;0,081024392;0,126629517
1665;0,162328186;0,193097809;0,215261166;0,26783053;0,081207247;0,126915293
1666;0,16144847;0,192051341;0,215261166;0,26783053;0,081355382;0,127146808
1667;0,160795151;0,191274186;0,215261166;0,26783053;0,081445652;0,127287887
1668;0,160361972;0,190758896;0,215261166;0,26783053;0,081454911;0,127302357
1669;0,160063522;0,190403875;0,215261166;0,26783053;0,081465327;0,127318636
1670;0,159860694;0,190162599;0,215261166;0,26783053;0,081423664;0,127253522
1671;0,159626561;0,189884087;0,215261166;0,26783053;0,081423664;0,127253522
1672;0,159320329;0,189519807;0,215261166;0,26783053;0,081423664;0,127253522
1673;0,158903851;0,189024386;0,215261166;0,26783053;0,081423664;0,127253522
1674;0,158338088;0,188351381;0,215326379;0,267911668;0,081423664;0,127253522
1675;0,157675514;0,187563215;0,215310076;0,267891383;0,081465327;0,127318636
1676;0,156914321;0,186657736;0,215230372;0,267792215;0,081454911;0,127302357
1677;0,156111292;0,185702491;0,215105381;0,2676367;0,081403989;0,127222774
1678;0,155289039;0,184724379;0,214953218;0,267447377;0,081324135;0,127097973
1679;0,154482655;0,183765143;0,214791998;0,267246785;0,081268584;0,127011155
1680;0,153702039;0,18283656;0,214705048;0,267138601;0,081155168;0,126833902
1681;0,152929257;0,181917296;0,214563754;0,266962802;0,081007032;0,126602387
1682;0,152165687;0,18100899;0,214404346;0,266764464;0,080847323;0,126352785
1683;0,15136736;0,180059338;0,214328265;0,266669802;0,080699188;0,12612127
1684;0,150532103;0,179065756;0,214225011;0,266541334;0,080585772;0,125944017
1685;0,149662329;0,178031115;0,213984087;0,266241573;0,080571884;0,125922312
1686;0,148753482;0,176949994;0,213706934;0,265896735;0,080481614;0,125781233
1687;0,147827238;0,175848179;0,213494993;0,265633036;0,08037977;0,125622067
1688;0,1468871;0,174729836;0,213237766;0,265312991;0,0802895;0,125480987
1689;0,145929681;0,173590936;0,212989596;0,265004215;0,080233949;0,125394169
1690;0,144959807;0,17243722;0,21287004;0,264855461;0,080172612;0,125298308
1691;0,143966976;0,171256196;0,21262187;0,264546685;0,080106645;0,125195211
1692;0,14295013;0,170046605;0,212364643;0,26422664;0,079965454;0,124974549
1693;0,141915772;0,168816183;0,212217914;0,264044079;0,079825419;0,124755695
1694;0,140866368;0,167567862;0,211924458;0,263678957;0,079627519;0,124446406
1695;0,1398204;0,16632363;0,21160383;0,263280028;0,079418046;0,12411903
1696;0,13878281;0,165089362;0,211375586;0,262996044;0,079137977;0,123681322
1697;0,137758501;0,163870894;0,211147342;0,26271206;0,078905358;0,123317771
1698;0,13674388;0,162663948;0,210826713;0,26231313;0,078661166;0,122936134
1699;0,135719704;0,161445639;0,21059847;0,262029146;0,078451693;0,122608758
1700;0,134680189;0,160209081;0,210370226;0,261745163;0,078323232;0,122407991
1701;0,133597345;0,158920982;0,210049597;0,261346233;0,078258422;0,122306703
1702;0,132478854;0,157590479;0,209821353;0,261062249;0,07813459;0,122113171
1703;0,131299505;0,156187582;0,20959311;0,260778265;0,078069781;0,122011884
1704;0,130068092;0,154722752;0,209272481;0,260379336;0,077899656;0,121746003
1705;0,128813656;0,153230535;0,209044237;0,260095352;0,077742262;0,121500019
1706;0,127549734;0,151727035;0,208815993;0,259811368;0,077538576;0,121181686
1707;0,126342067;0,150290452;0,208495365;0,259412439;0,077334889;0,120863354
1708;0,125215286;0,148950087;0,208201909;0,259047317;0,077113843;0,12051789
1709;0,124216051;0,147761445;0,20805518;0,258864756;0,076899741;0,120183279
1710;0,123344863;0,146725122;0,207797953;0,25854471;0,076686796;0,119850477
1711;0,122607711;0,145848241;0,207614996;0,258317073;0,076439132;0,119463413
1712;0,121972243;0,14509232;0,207479136;0,258148035;0,07597389;0,118736307
1713;0,121364809;0,144369744;0,207151262;0,25774009;0,075794706;0,118456267
1714;0,120748148;0,143636195;0,206769044;0,257264529;0,075747423;0,118382371
1715;0,120020045;0,142770078;0,206470153;0,256892646;0,07577166;0,118420249
1716;0,119146877;0,1417314;0,206015477;0,256326932;0,075718501;0,118337171
1717;0,118069641;0,140449972;0,205607899;0,255819818;0,075529201;0,118041321
1718;0,116775426;0,138910435;0,205173148;0,255278897;0,075182124;0,11749889
1719;0,115302853;0,137158733;0,204867012;0,254897998;0,074566228;0,116536333
1720;0,113681315;0,13522983;0,204468491;0,254402153;0,073641373;0,115090917
1721;0,112030807;0,133266465;0,204198583;0,254066331;0,072428565;0,113195471
1722;0,110401561;0,131328392;0,203836291;0,253615563;0,071036677;0,111020149
1723;0,108915379;0,129560502;0,20343777;0,253119718;0,069975112;0,109361075
1724;0,107602822;0,127999146;0,202993963;0,252567528;0,069070516;0,107947322
1725;0,106452028;0,126630217;0,202660654;0,252152821;0,068306585;0,106753407
1726;0,105463708;0,125454559;0,202282059;0,251681769;0,067683138;0,105779048
1727;0,104490667;0,124297076;0,201867235;0,251165639;0,067096798;0,104862684
1728;0,103503473;0,123122758;0,201425239;0,250615702;0,066523756;0,103967101
1729;0,102411592;0,121823909;0,200965128;0,250043227;0,065892317;0,102980253
1730;0,101195445;0,120377239;0,20049596;0,249459483;0,065184235;0,101873621
1731;0,099865147;0,11879478;0,200026792;0,248875738;0,064403809;0,100653928
1732;0,098430915;0,117088687;0,199566681;0,248303263;0,06355097;0,099321063
1733;0,097016003;0,115405575;0,199189898;0,247834464;0,062694924;0,097983186
1734;0,095646168;0,113776085;0,198693558;0,247216912;0,061848435;0,096660244
1735;0,094399573;0,112293195;0,198316774;0,246748114;0,061068205;0,095440856
1736;0,093302337;0,110987977;0,197921876;0,246256776;0,060374914;0,094357342
1737;0,092308662;0,109805949;0,197371192;0,245571609;0,059754153;0,093387182
1738;0,091414463;0,108742252;0,196903836;0,244990119;0,059206954;0,092531987
1739;0,090566064;0,107733038;0,196382135;0,244341013;0,058708869;0,091753553
1740;0,089751749;0,106764368;0,195898476;0,243739238;0,058253534;0,091041929
1741;0,088919084;0,10577387;0,1953333;0,24303604;0,057789825;0,090317218
1742;0,088064348;0,104757116;0,194731896;0,242287765;0,057316047;0,089576771
1743;0,087216577;0,103748649;0,194139549;0,241550759;0,056838983;0,088831187
1744;0,086362755;0,102732984;0,193501915;0,240757408;0,056346466;0,088061454
1745;0,085573577;0,101794215;0,192864281;0,239964056;0,055907654;0,087375654
1746;0,084845969;0,100928687;0,192271934;0,239227051;0,05552171;0,086772479
1747;0,084185209;0,10014268;0,191670529;0,238478776;0,055193627;0,086259733
1748;0,083580151;0,099422931;0,191170566;0,237856716;0,054914819;0,085823995
1749;0,083005192;0,098738987;0,190670604;0,237234656;0,054658682;0,08542369
1750;0,082429078;0,098053671;0,190134412;0,23656752;0,054395915;0,085013022
1751;0,081780185;0,097281779;0,189460549;0,235729091;0,054061875;0,084490966
1752;0,081035124;0,096395489;0,188759514;0,234856855;0,053640476;0,08383238
1753;0,080155597;0,095349247;0,188141806;0,234088296;0,0531129;0,083007853
1754;0,079126679;0,094125295;0,187505984;0,233297198;0,052468508;0,082000762
1755;0,078012054;0,092799391;0,186815818;0,232438485;0,051771689;0,080911734
1756;0,076810323;0,091369869;0,186199922;0,23167218;0,051018657;0,079734852
1757;0,075552414;0,089873522;0,185509756;0,230813467;0,050223515;0,07849216
1758;0,074252387;0,088327071;0,184873933;0,230022369;0,049392869;0,077193978
1759;0,072888366;0,086704498;0,184256226;0,22925381;0,048488696;0,075780886
1760;0,071467634;0,085014464;0,183555191;0,228381574;0,047516267;0,074261118
1761;0,069957336;0,083217886;0,182881328;0,227543146;0,046446713;0,072589559
1762;0,068373926;0,081334337;0,182345136;0,226876009;0,045294963;0,070789538
1763;0,066729095;0,079377725;0,18177996;0,226172811;0,044090069;0,068906461
1764;0,06504515;0,077374585;0,181296301;0,225571036;0,042852907;0,066972955
1765;0,063408371;0,075427552;0,180839813;0,225003068;0,041661397;0,065110796
1766;0,061822409;0,073540967;0,180356153;0,224401293;0,040522428;0,063330751
1767;0,060323142;0,071757511;0,179725765;0,223616957;0,039459121;0,061668954
1768;0,058899195;0,070063652;0,179205877;0,222970105;0,038466246;0,060117232
1769;0,057465117;0,068357742;0,178611718;0,222230846;0,03746047;0,058545348
1770;0,056007696;0,066624064;0,178035674;0,221514125;0,03643006;0,056934965
1771;0,054409491;0,064722916;0,177570129;0,220934888;0,035300289;0,055169294
1772;0,052669013;0,062652526;0,177030314;0,220263244;0,034068298;0,053243869
1773;0,05078849;0,060415547;0,176508613;0,219614138;0,032745245;0,051176127
1774;0,048799989;0,058050122;0,176032199;0,219021378;0,031357997;0,049008057
1775;0,04681739;0,055691717;0,175563031;0,218437633;0,029973592;0,04684443
1776;0,044894748;0,053404635;0,175175379;0,217955312;0,028632619;0,044748682
1777;0,043123959;0,051298189;0,174713457;0,217380583;0,027395527;0,042815285
1778;0,041532836;0,049405466;0,174398263;0,216988414;0,02627351;0,041061732
1779;0,04010434;0,047706196;0,174008799;0,216503839;0,025253864;0,039468172
1780;0,038828429;0,046188433;0,173766064;0,216201824;0,024339885;0,038039754
1781;0,037627994;0,044760453;0,173449058;0,215807402;0,023479993;0,036695865
1782;0,036507427;0,043427481;0,173048726;0,215309304;0,022672632;0,035434076
1783;0,03542611;0,042141198;0,172702737;0,214878821;0,021898823;0,034224723
1784;0,034359227;0,040872085;0,172318707;0,214401007;0,021141803;0,03304161
1785;0,033303172;0,039615853;0,172081406;0,214105754;0,020394324;0,031873407
1786;0,032194665;0,038297227;0,171898449;0,213878116;0,019628152;0,03067599
1787;0,031005588;0,036882758;0,171742663;0,213684286;0,018813044;0,029402093
1788;0,029695339;0,035324149;0,171586878;0,213490455;0,017915475;0,027999321
